DoubleLinkedList scenario: 2
Insert [%]:	35
RemoveAt [%]:	35
At [%]:		20
GetIndexOf [%]:10
11;removeAt
11;insert
11;insert
11;insert
3;at
198;getIndexOf
11;removeAt
11;insert
13;insert
11;insert
3;at
11;removeAt
11;insert
3;at
11;removeAt
11;insert
11;removeAt
11;insert
3;at
13;insert
11;insert
11;removeAt
11;insert
3;at
88;getIndexOf
11;insert
120;getIndexOf
3;at
11;removeAt
11;insert
11;insert
11;insert
11;removeAt
11;removeAt
3;at
11;insert
11;removeAt
11;removeAt
3;at
3;at
11;insert
12;removeAt
11;removeAt
11;insert
3;at
3;at
11;removeAt
11;removeAt
11;insert
11;insert
3;at
11;insert
11;insert
11;insert
11;insert
3;at
3;at
11;removeAt
11;removeAt
4;at
11;insert
11;removeAt
11;insert
11;removeAt
11;insert
3;at
11;removeAt
11;insert
11;removeAt
3;at
11;insert
348;getIndexOf
3;at
11;removeAt
11;insert
11;insert
12;removeAt
11;insert
11;insert
11;insert
3;at
11;removeAt
11;insert
6;getIndexOf
3;at
11;removeAt
12;getIndexOf
3;at
3;at
11;insert
3;at
11;insert
30;getIndexOf
13;removeAt
11;removeAt
11;insert
11;insert
3;at
195;getIndexOf
12;insert
11;insert
11;removeAt
74;getIndexOf
11;insert
11;removeAt
11;insert
11;removeAt
162;getIndexOf
109;getIndexOf
504;getIndexOf
14;removeAt
49;getIndexOf
12;insert
11;removeAt
11;insert
11;removeAt
12;removeAt
11;insert
11;removeAt
3;at
3;at
3;at
11;insert
11;removeAt
166;getIndexOf
172;getIndexOf
3;at
11;removeAt
12;insert
35;removeAt
12;removeAt
11;insert
11;removeAt
11;insert
11;removeAt
11;insert
29;removeAt
11;insert
11;insert
3;at
11;removeAt
11;removeAt
11;removeAt
3;at
11;insert
11;insert
899;getIndexOf
3;at
11;removeAt
145;getIndexOf
11;insert
11;insert
11;removeAt
3;at
11;insert
166;getIndexOf
11;insert
11;removeAt
140;getIndexOf
11;insert
11;insert
11;insert
11;insert
11;insert
13;insert
11;removeAt
11;insert
200;getIndexOf
11;removeAt
3;at
3;at
11;insert
11;removeAt
11;insert
11;insert
11;removeAt
11;insert
11;insert
12;insert
11;removeAt
11;removeAt
11;insert
3;at
11;removeAt
11;insert
11;insert
11;insert
11;removeAt
11;removeAt
11;insert
84;getIndexOf
11;removeAt
11;insert
11;removeAt
3;at
81;getIndexOf
13;insert
3;at
11;insert
11;insert
26;insert
3;at
11;removeAt
11;removeAt
11;insert
11;insert
11;insert
11;removeAt
96;getIndexOf
11;removeAt
11;removeAt
3;at
11;insert
11;insert
11;removeAt
3;at
11;insert
11;removeAt
203;getIndexOf
11;insert
11;removeAt
3;at
11;removeAt
11;insert
11;insert
11;removeAt
3;at
3;at
3;at
3;at
3;at
11;removeAt
38;getIndexOf
99;getIndexOf
156;getIndexOf
11;removeAt
11;removeAt
11;insert
4;getIndexOf
11;insert
11;removeAt
3;at
3;at
11;insert
11;insert
3;at
12;insert
11;insert
11;insert
3;at
11;insert
3;at
11;insert
11;removeAt
11;removeAt
11;insert
11;removeAt
3;at
11;insert
11;removeAt
3;at
11;insert
11;insert
12;removeAt
11;removeAt
11;removeAt
11;insert
11;removeAt
11;removeAt
11;insert
3;at
11;removeAt
3;at
3;at
83;getIndexOf
3;at
3;at
114;getIndexOf
11;insert
11;insert
240;getIndexOf
3;at
11;removeAt
11;removeAt
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
3;at
11;insert
11;insert
11;removeAt
11;removeAt
3;at
11;removeAt
16;getIndexOf
3;at
11;insert
11;removeAt
3;at
3;at
3;at
115;getIndexOf
3;at
3;at
4;at
11;removeAt
11;insert
11;insert
11;removeAt
46;getIndexOf
11;insert
11;insert
11;removeAt
11;insert
11;removeAt
11;insert
13;insert
11;removeAt
11;insert
11;removeAt
15;insert
11;removeAt
11;insert
3;at
11;insert
3;at
11;removeAt
11;insert
11;removeAt
11;removeAt
11;removeAt
13;insert
11;removeAt
11;removeAt
11;removeAt
11;removeAt
11;insert
11;insert
11;insert
11;insert
11;insert
3;at
11;removeAt
11;removeAt
12;removeAt
11;insert
13;insert
11;insert
11;insert
11;insert
191;getIndexOf
38;removeAt
3;at
3;at
11;insert
11;removeAt
11;insert
11;removeAt
11;insert
3;at
11;insert
11;removeAt
13;removeAt
11;removeAt
3;at
120;getIndexOf
3;at
3;at
3;at
11;removeAt
13;removeAt
3;at
11;removeAt
167;getIndexOf
11;insert
11;insert
11;removeAt
11;removeAt
11;removeAt
11;removeAt
11;removeAt
11;insert
11;removeAt
3;at
194;getIndexOf
11;removeAt
3;at
13;removeAt
34;removeAt
3;at
11;removeAt
11;insert
11;removeAt
3;at
11;removeAt
11;removeAt
3;at
3;at
11;insert
11;removeAt
11;insert
11;removeAt
11;insert
11;removeAt
12;removeAt
11;removeAt
11;removeAt
11;removeAt
11;insert
11;removeAt
11;insert
11;removeAt
11;insert
3;at
11;removeAt
11;insert
3;at
7;getIndexOf
11;removeAt
11;insert
12;insert
134;getIndexOf
3;at
3;at
11;insert
3;at
12;removeAt
11;insert
11;removeAt
3;at
11;removeAt
11;removeAt
11;insert
11;insert
11;removeAt
380;getIndexOf
321;getIndexOf
3;at
11;insert
3;at
17;removeAt
11;insert
11;removeAt
3;at
3;at
14;removeAt
11;insert
11;removeAt
11;removeAt
3;at
11;removeAt
3;at
11;insert
15;getIndexOf
66;getIndexOf
122;getIndexOf
3;at
3;at
11;removeAt
36;getIndexOf
6;getIndexOf
11;insert
12;removeAt
11;removeAt
117;getIndexOf
11;removeAt
11;removeAt
11;insert
3;at
11;removeAt
11;removeAt
3;at
5;at
60;getIndexOf
3;at
11;insert
3;at
11;removeAt
11;removeAt
377;getIndexOf
11;removeAt
11;insert
11;insert
19;getIndexOf
11;removeAt
3;at
145;getIndexOf
12;insert
135;getIndexOf
3;at
12;removeAt
3;at
12;removeAt
25;insert
11;insert
39;removeAt
541;getIndexOf
11;removeAt
3;at
11;removeAt
3;at
11;removeAt
11;insert
11;removeAt
11;insert
45;getIndexOf
11;removeAt
11;insert
11;insert
11;insert
11;removeAt
3;at
11;removeAt
11;removeAt
3;at
50;getIndexOf
3;at
11;insert
11;removeAt
3;at
11;removeAt
11;removeAt
17;insert
12;insert
3;at
266;getIndexOf
11;removeAt
11;removeAt
45;getIndexOf
11;removeAt
3;at
3;at
373;getIndexOf
12;insert
11;insert
12;removeAt
3;at
11;removeAt
3;at
68;getIndexOf
11;removeAt
11;removeAt
3;at
11;insert
3;at
3;at
50;getIndexOf
11;removeAt
3;at
11;removeAt
11;removeAt
11;insert
3;at
229;getIndexOf
13;removeAt
11;removeAt
11;insert
28;removeAt
3;at
11;removeAt
12;insert
3;at
11;insert
3;at
11;removeAt
3;at
11;removeAt
11;removeAt
11;removeAt
11;removeAt
11;insert
3;at
13;insert
12;removeAt
12;insert
3;at
11;insert
11;insert
3;at
11;removeAt
11;insert
11;removeAt
11;removeAt
11;removeAt
11;removeAt
3;at
11;insert
11;insert
13;removeAt
11;insert
11;removeAt
11;insert
11;removeAt
3;at
11;insert
11;removeAt
12;insert
11;insert
11;removeAt
3;at
8;getIndexOf
11;insert
11;insert
3;at
3;at
12;removeAt
11;removeAt
11;insert
81;getIndexOf
171;getIndexOf
11;removeAt
3;at
344;getIndexOf
3;at
11;removeAt
3;at
3;at
225;getIndexOf
3;at
3;at
11;insert
11;removeAt
11;removeAt
11;removeAt
3;at
11;insert
3;at
11;insert
11;insert
11;removeAt
11;insert
3;at
11;removeAt
12;removeAt
3;at
255;getIndexOf
11;insert
3;at
3;at
11;insert
62;getIndexOf
11;insert
11;removeAt
11;insert
3;at
11;removeAt
11;removeAt
11;removeAt
3;at
3;at
3;at
11;removeAt
11;removeAt
11;insert
11;removeAt
11;insert
3;at
12;removeAt
11;insert
11;removeAt
11;insert
11;removeAt
11;removeAt
11;removeAt
11;removeAt
3;at
11;insert
11;removeAt
11;insert
11;insert
3;at
11;insert
12;removeAt
11;removeAt
11;removeAt
11;insert
11;insert
11;removeAt
11;removeAt
11;removeAt
11;insert
3;at
3;at
11;removeAt
11;insert
3;at
48;insert
51;removeAt
40;insert
30;getIndexOf
3;at
12;insert
3;at
12;insert
39;insert
11;removeAt
24;at
11;removeAt
11;insert
11;insert
11;insert
11;insert
11;removeAt
12;insert
3;at
11;removeAt
11;insert
111;getIndexOf
11;removeAt
11;removeAt
12;insert
3;at
3;at
11;removeAt
11;removeAt
11;removeAt
11;insert
11;removeAt
11;insert
11;insert
11;removeAt
11;insert
15;insert
3;at
